video_id,channel_id,channel_name,tier,title,published_at,duration_sec,view_count,like_count,comment_count,comments_disabled,engagement_rate,duration_min,duration_bucket,publish_year,publish_month,days_since_publish,views_per_day,subscriber_count,total_view_count,channel_created_at
OYl351fwl1E,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Breaking the Ice | The Unexpectables | Episode 61 | D&D 5e,2022-04-14 02:39:41+00:00,12817,12811,186,22,False,0.016236047146983,213.6,180_plus,2022,2022-04,1453,8.82,26500,16530493,2022-03-09 22:05:12.883638+00:00
nma7iM0cB-k,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Ain't No Mountain High Enough | The Unexpectables | Episode 60 | D&D 5e,2022-04-14 02:39:38+00:00,11400,11676,183,23,False,0.0176430284343953,190.0,180_plus,2022,2022-04,1453,8.04,26500,16530493,2022-03-09 22:05:12.883638+00:00
2HZL_WOKCv4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Cruel Runnings | The Unexpectables | Episode 59 | D&D 5e,2022-04-14 02:39:36+00:00,8752,11124,186,20,False,0.0185185185185185,145.9,120_to_180,2022,2022-04,1453,7.66,26500,16530493,2022-03-09 22:05:12.883638+00:00
4VmfsaCPjoo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Of Monster's and Men | The Unexpectables | Episode 58 | D&D 5e,2022-04-14 02:39:32+00:00,10329,10841,176,16,False,0.0177105433078129,172.2,120_to_180,2022,2022-04,1453,7.46,26500,16530493,2022-03-09 22:05:12.883638+00:00
2pxMg79L834,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Shrugs, Flubs, and Shrubs | The Unexpectables | Episode 57 | D&D 5e",2022-04-14 02:39:30+00:00,11773,13725,185,7,False,0.0139890710382513,196.2,180_plus,2022,2022-04,1453,9.45,26500,16530493,2022-03-09 22:05:12.883638+00:00
CrbCmkXk4ZE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Ranger Danger | The Unexpectables | Episode 56 | D&D 5e,2022-04-14 02:39:27+00:00,14252,39749,207,24,False,0.0058114669551435,237.5,180_plus,2022,2022-04,1453,27.36,26500,16530493,2022-03-09 22:05:12.883638+00:00
idbsGw_FxHM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Bird Up | The Unexpectables | Episode 55 | D&D 5e,2022-04-14 02:39:24+00:00,11237,14440,208,21,False,0.0158587257617728,187.3,180_plus,2022,2022-04,1453,9.94,26500,16530493,2022-03-09 22:05:12.883638+00:00
nx73QifFolY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Dancing Around Our Issues | The Unexpectables | Episode 54 | D&D 5e,2022-04-14 02:39:19+00:00,12063,15245,198,21,False,0.01436536569367,201.0,180_plus,2022,2022-04,1453,10.49,26500,16530493,2022-03-09 22:05:12.883638+00:00
ZHt2Ln85qjw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Long Nights Quest | Shadow War | One-Shot Special | D&D 5e,2022-04-14 02:39:16+00:00,17732,2101,54,11,False,0.0309376487386958,295.5,180_plus,2022,2022-04,1453,1.45,26500,16530493,2022-03-09 22:05:12.883638+00:00
ZUO515CM4YQ,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Dragon Force | The Unexpectables | Episode 53 | D&D 5e,2022-04-14 02:39:12+00:00,12956,20268,218,12,False,0.0113479376356818,215.9,180_plus,2022,2022-04,1453,13.95,26500,16530493,2022-03-09 22:05:12.883638+00:00
JZUYKJPOzNc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Naked Fear | The Unexpectables | Episode 52 | D&D 5e,2022-04-14 02:39:09+00:00,9310,10162,185,27,False,0.0208620350324739,155.2,120_to_180,2022,2022-04,1453,6.99,26500,16530493,2022-03-09 22:05:12.883638+00:00
zUhUebvCMjw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Slayride | The Unexpectables | Episode 51 | D&D 5e,2022-04-14 02:39:02+00:00,10673,12411,183,24,False,0.0166787527193618,177.9,120_to_180,2022,2022-04,1453,8.54,26500,16530493,2022-03-09 22:05:12.883638+00:00
_UeGcAeWQ90,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Tea Pose | The Unexpectables | Episode 50 | D&D 5e,2022-04-14 02:38:59+00:00,12267,18354,190,25,False,0.011714067778141,204.4,180_plus,2022,2022-04,1453,12.63,26500,16530493,2022-03-09 22:05:12.883638+00:00
9-j89NgSCT8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Snow Angel | The Unexpectables | Episode 49 | D&D 5e,2022-04-14 02:38:57+00:00,11520,13217,196,17,False,0.0161156086857834,192.0,180_plus,2022,2022-04,1453,9.1,26500,16530493,2022-03-09 22:05:12.883638+00:00
1YzofFgWSAs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Oh no! He's Hot | The Unexpectables | Episode 48 | D&D 5e,2022-04-14 02:38:53+00:00,12879,13276,220,15,False,0.0177011147936125,214.6,180_plus,2022,2022-04,1453,9.14,26500,16530493,2022-03-09 22:05:12.883638+00:00
oThvyZdOkLA,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Lightning Never Strikes Twice | The Unexpectables | Episode 47 | D&D 5e,2022-04-14 02:38:50+00:00,12969,24121,204,15,False,0.0090792255710791,216.2,180_plus,2022,2022-04,1453,16.6,26500,16530493,2022-03-09 22:05:12.883638+00:00
P04tVy0CO7Y,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,THE BOIZ ARE BACK IN TOWN | The Unexpectables | Episode 46 | D&D 5e,2022-04-14 02:38:46+00:00,12734,30163,212,22,False,0.0077578490203229,212.2,180_plus,2022,2022-04,1453,20.76,26500,16530493,2022-03-09 22:05:12.883638+00:00
cwlG0__yToo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Tables Have Turned | The Unexpectables | Episode 45 | D&D 5e,2022-04-14 02:38:44+00:00,12647,19700,202,22,False,0.0113705583756345,210.8,180_plus,2022,2022-04,1453,13.56,26500,16530493,2022-03-09 22:05:12.883638+00:00
DONZxdJiwoY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,S Series | One-Shot Special | D&D 5e,2022-04-14 02:38:41+00:00,13613,1535,44,6,False,0.0325732899022801,226.9,180_plus,2022,2022-04,1453,1.06,26500,16530493,2022-03-09 22:05:12.883638+00:00
zaz-OM_aGWw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Unpredictables | The Unexpectables | One-Shot Special | D&D 5e,2022-04-14 02:38:38+00:00,10585,2648,76,12,False,0.0332326283987915,176.4,120_to_180,2022,2022-04,1453,1.82,26500,16530493,2022-03-09 22:05:12.883638+00:00
8WZAyeZRvfM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,PoultryGeist | The Unexpectables | Episode 44 | D&D 5e,2022-04-14 02:38:35+00:00,12277,10172,178,12,False,0.0186787259142744,204.6,180_plus,2022,2022-04,1453,7.0,26500,16530493,2022-03-09 22:05:12.883638+00:00
gWINX3U7mVI,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Too Many Cooks | The Unexpectables | Episode 43 | D&D 5e,2022-04-14 02:38:32+00:00,11284,8824,180,17,False,0.0223254759746146,188.1,180_plus,2022,2022-04,1453,6.07,26500,16530493,2022-03-09 22:05:12.883638+00:00
4h8sg4Pwjdc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Oh The Hugh Manity | The Unexpectables | Episode 42 | D&D 5e,2022-04-14 02:38:29+00:00,11814,11178,181,9,False,0.0169976740025049,196.9,180_plus,2022,2022-04,1453,7.69,26500,16530493,2022-03-09 22:05:12.883638+00:00
SADYGtx7k9A,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Flower of Death | The Unexpectables | Episode 41 | D&D 5e,2022-04-14 02:38:26+00:00,12877,12277,203,21,False,0.018245499714914,214.6,180_plus,2022,2022-04,1453,8.45,26500,16530493,2022-03-09 22:05:12.883638+00:00
rlhiAGjW3OE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Echoes of War | The Unexpectables | Episode 40 | D&D 5e,2022-04-14 02:38:23+00:00,10384,10168,187,13,False,0.019669551534225,173.1,120_to_180,2022,2022-04,1453,7.0,26500,16530493,2022-03-09 22:05:12.883638+00:00
-FSF6iXI6As,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,WATERLOGGED 2 | The Unexpectables | Episode 39 (Part 2) | D&D 5e,2022-04-14 02:38:20+00:00,1820,5546,122,3,False,0.0225387666786873,30.3,under_60,2022,2022-04,1453,3.82,26500,16530493,2022-03-09 22:05:12.883638+00:00
YAiJsCfOApk,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,WATERLOGGED | The Unexpectables | Episode 39 (Part 1) | D&D 5e,2022-04-14 02:38:18+00:00,9280,11206,186,14,False,0.017847581652686,154.7,120_to_180,2022,2022-04,1453,7.71,26500,16530493,2022-03-09 22:05:12.883638+00:00
GjKPnJoMlb0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Can You Dig It | The Unexpectables | Episode 38 | D&D 5e,2022-04-14 02:38:15+00:00,12766,15565,226,24,False,0.0160616768390619,212.8,180_plus,2022,2022-04,1453,10.71,26500,16530493,2022-03-09 22:05:12.883638+00:00
k1obrIhClJE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Butthurt in the sewers | The Unexpectables | Episode 37 | D&D 5e,2022-04-14 02:38:12+00:00,11541,11856,197,28,False,0.0189777327935222,192.4,180_plus,2022,2022-04,1453,8.16,26500,16530493,2022-03-09 22:05:12.883638+00:00
oukeuLh-o7U,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,It Boggles The Mind | The Unexpectables | Episode 36 | D&D 5e,2022-04-14 02:38:09+00:00,13405,21940,224,29,False,0.0115314494074749,223.4,180_plus,2022,2022-04,1453,15.1,26500,16530493,2022-03-09 22:05:12.883638+00:00
gXFLpS9AaYs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Flavors of life | The Unexpectables | Episode 35 | D&D 5e,2022-04-14 02:37:53+00:00,12087,12025,216,28,False,0.0202910602910602,201.4,180_plus,2022,2022-04,1453,8.28,26500,16530493,2022-03-09 22:05:12.883638+00:00
B_vdsIqArBo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,A Giant Performance | The Unexpectables | Episode 34 | D&D 5e,2022-04-14 02:37:50+00:00,10040,9321,211,11,False,0.0238171869971033,167.3,120_to_180,2022,2022-04,1453,6.42,26500,16530493,2022-03-09 22:05:12.883638+00:00
uUIZ69Gp1cU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,SkyJinx | The Unexpectables | Episode 33 | D&D 5e,2022-04-14 02:37:47+00:00,11086,9698,201,16,False,0.0223757475768199,184.8,180_plus,2022,2022-04,1453,6.67,26500,16530493,2022-03-09 22:05:12.883638+00:00
0cfrwfDPJm8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Curtain Call | The Unexpectables | Episode 32 | D&D 5e,2022-04-14 02:37:45+00:00,11667,13082,216,26,False,0.01849870050451,194.4,180_plus,2022,2022-04,1453,9.0,26500,16530493,2022-03-09 22:05:12.883638+00:00
Xa1fodOTJak,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Branching Paths & Aching Hearts | The Unexpectables | Episode 31 | D&D 5e,2022-04-14 02:37:42+00:00,14264,43003,231,28,False,0.0060228356161198,237.7,180_plus,2022,2022-04,1453,29.6,26500,16530493,2022-03-09 22:05:12.883638+00:00
IcpSVMSTOuo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,It's Hard To Pocket A Baby | The Unexpectables | Episode 30 | D&D 5e,2022-04-14 02:37:40+00:00,11210,12240,209,18,False,0.0185457516339869,186.8,180_plus,2022,2022-04,1453,8.42,26500,16530493,2022-03-09 22:05:12.883638+00:00
cN19p_iMANU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Wild Hunt | The Unexpectables | Episode 29 | D&D 5e,2022-04-14 02:37:37+00:00,14750,12975,211,23,False,0.0180346820809248,245.8,180_plus,2022,2022-04,1453,8.93,26500,16530493,2022-03-09 22:05:12.883638+00:00
GVNVw--BS54,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,New Friends & Old Enemies | The Unexpectables | Episode 28 | D&D 5e,2022-04-14 02:37:34+00:00,14162,21755,250,41,False,0.0133762353481958,236.0,180_plus,2022,2022-04,1453,14.97,26500,16530493,2022-03-09 22:05:12.883638+00:00
HKrdncEj_38,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Dangerously Cheesy | The Unexpectables | Episode 27 | D&D 5e,2022-04-14 02:37:32+00:00,14855,12828,231,26,False,0.0200342999688182,247.6,180_plus,2022,2022-04,1453,8.83,26500,16530493,2022-03-09 22:05:12.883638+00:00
qRkRk5IaiFo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,A Straightforward Good Time | The Unexpectables | Episode 26 | D&D 5e,2022-04-14 02:37:30+00:00,11717,15247,239,23,False,0.0171837082704794,195.3,180_plus,2022,2022-04,1453,10.49,26500,16530493,2022-03-09 22:05:12.883638+00:00
UdQI27a2yZE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Homeward Bound | The Unexpectables | Episode 25 | D&D 5e,2022-04-14 02:37:27+00:00,11826,16442,263,44,False,0.0186716944410655,197.1,180_plus,2022,2022-04,1453,11.32,26500,16530493,2022-03-09 22:05:12.883638+00:00
gPIj8x8hhBc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Kindness of Strangers | The Unexpectables | Episode 24 | D&D 5e,2022-04-14 02:37:25+00:00,12425,17111,235,25,False,0.015194903863012,207.1,180_plus,2022,2022-04,1453,11.78,26500,16530493,2022-03-09 22:05:12.883638+00:00
aWdzrzE9FWc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Fowl Play | The Unexpectables | Episode 23 | D&D 5e,2022-04-14 02:37:22+00:00,12044,20330,248,19,False,0.0131333005410723,200.7,180_plus,2022,2022-04,1453,13.99,26500,16530493,2022-03-09 22:05:12.883638+00:00
7Q3ZnntIv2s,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Down to earth | The Unexpectables | Episode 22 | D&D 5e,2022-04-14 02:37:20+00:00,12139,22457,257,27,False,0.0126463908803491,202.3,180_plus,2022,2022-04,1453,15.46,26500,16530493,2022-03-09 22:05:12.883638+00:00
O_h34SFie0s,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Painful Memories | The Unexpectables | Episode 21 | D&D 5e,2022-04-14 02:37:17+00:00,16282,15337,276,41,False,0.0206689704635847,271.4,180_plus,2022,2022-04,1453,10.56,26500,16530493,2022-03-09 22:05:12.883638+00:00
tD4mP1ihqhs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Face in the Attic | The Unexpectables | Episode 20 | D&D 5e,2022-04-14 02:37:15+00:00,13314,35073,263,35,False,0.0084965643087275,221.9,180_plus,2022,2022-04,1453,24.14,26500,16530493,2022-03-09 22:05:12.883638+00:00
NhALBUo_Mwg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Orun's Folly | The Unexpectables | Episode 19 | D&D 5e,2022-04-14 02:37:12+00:00,16116,14403,250,36,False,0.0198569742414774,268.6,180_plus,2022,2022-04,1453,9.91,26500,16530493,2022-03-09 22:05:12.883638+00:00
gIxEXSAehow,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Initial DnD | The Unexpectables | Episode 18 | D&D 5e,2022-04-14 02:37:01+00:00,12982,18768,266,33,False,0.0159313725490196,216.4,180_plus,2022,2022-04,1453,12.92,26500,16530493,2022-03-09 22:05:12.883638+00:00
LFseoQ8bmzU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Eggs & gold | The Unexpectables | Episode 17 | D&D 5e,2022-04-14 02:36:58+00:00,13317,17474,257,20,False,0.0158521231544008,222.0,180_plus,2022,2022-04,1453,12.03,26500,16530493,2022-03-09 22:05:12.883638+00:00
6wd-dpyc6Sg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Good Boi's and Bad Orcs | The Unexpectables | Episode 16 | D&D 5e,2022-04-14 02:36:55+00:00,13922,37312,266,36,False,0.0080939108061749,232.0,180_plus,2022,2022-04,1453,25.68,26500,16530493,2022-03-09 22:05:12.883638+00:00
Jzaqwb0CR28,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Dog Zone | The Unexpectables | Episode 15 | D&D 5e,2022-04-14 02:36:53+00:00,13902,28373,279,44,False,0.0113840623127621,231.7,180_plus,2022,2022-04,1453,19.53,26500,16530493,2022-03-09 22:05:12.883638+00:00
6GdvzCdzZdw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,A Web Of Troubles | The Unexpectables | Episode 14 | D&D 5e,2022-04-14 02:36:25+00:00,14435,15104,253,31,False,0.0188029661016949,240.6,180_plus,2022,2022-04,1453,10.4,26500,16530493,2022-03-09 22:05:12.883638+00:00
uOCt9wWRa2M,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Tragically Hilarious | The Unexpectables | Episode 12 | D&D 5e,2022-04-14 02:36:23+00:00,11556,18398,288,26,False,0.0170670725078812,192.6,180_plus,2022,2022-04,1453,12.66,26500,16530493,2022-03-09 22:05:12.883638+00:00
1VJ1stwD394,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,...and the prom is tomorrow! | The Unexpectables | Episode 11 | D&D 5e,2022-04-14 02:36:20+00:00,11906,18483,284,32,False,0.0170967916463777,198.4,180_plus,2022,2022-04,1453,12.72,26500,16530493,2022-03-09 22:05:12.883638+00:00
U6BhlyQGhmw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Breaking, Entering and Breaking | The Unexpectables | Episode 10 | D&D 5e",2022-04-14 02:36:17+00:00,12419,26273,289,39,False,0.0124842994709397,207.0,180_plus,2022,2022-04,1453,18.08,26500,16530493,2022-03-09 22:05:12.883638+00:00
kYQ1qpHo1f0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Pit | The Unexpectables | Episode 9 | D&D 5e,2022-04-14 02:36:14+00:00,13127,40549,311,49,False,0.0088781474265703,218.8,180_plus,2022,2022-04,1453,27.91,26500,16530493,2022-03-09 22:05:12.883638+00:00
nh21tUxNHuA,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,That which slithers | The Unexpectables | Episode 8 | D&D 5e,2022-04-14 02:36:11+00:00,12475,34979,301,30,False,0.0094628205494725,207.9,180_plus,2022,2022-04,1453,24.07,26500,16530493,2022-03-09 22:05:12.883638+00:00
5dyvIrMV3gI,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"The Shy, the Proud, the Ugly | The Unexpectables | Episode 7 | D&D 5e",2022-04-14 02:36:06+00:00,14334,68009,402,49,False,0.0066314752459233,238.9,180_plus,2022,2022-04,1453,46.81,26500,16530493,2022-03-09 22:05:12.883638+00:00
q8AonRHndy0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Unexpected Rewards | The Unexpectables | Episode 6 | D&D 5e,2022-04-14 02:35:47+00:00,13896,43002,370,45,False,0.0096507139202827,231.6,180_plus,2022,2022-04,1453,29.6,26500,16530493,2022-03-09 22:05:12.883638+00:00
-Sez7KRSkmQ,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Where the Fault lies | The Unexpectables | Episode 5 (Part 2) | D&D 5e,2022-04-14 02:35:44+00:00,6049,21039,262,21,False,0.0134512096582537,100.8,60_to_120,2022,2022-04,1453,14.48,26500,16530493,2022-03-09 22:05:12.883638+00:00
K4zKvTHwuOw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Where the Fault lies | The Unexpectables | Episode 5 (Part 1) | D&D 5e,2022-04-14 02:35:41+00:00,4470,21943,278,19,False,0.0135350681310668,74.5,60_to_120,2022,2022-04,1453,15.1,26500,16530493,2022-03-09 22:05:12.883638+00:00
jLnmWbo1JfI,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Bloody Cultists! | The Unexpectables | Episode 4 | D&D 5e,2022-04-14 02:35:34+00:00,11220,24821,394,25,False,0.0168808670077756,187.0,180_plus,2022,2022-04,1453,17.08,26500,16530493,2022-03-09 22:05:12.883638+00:00
lnlBcNaRHJg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Wildlife Halflife | The Unexpectables | Episode 3 | D&D 5e,2022-04-14 02:35:29+00:00,9133,22078,367,21,False,0.0175740556209801,152.2,120_to_180,2022,2022-04,1453,15.19,26500,16530493,2022-03-09 22:05:12.883638+00:00
h4m5s2U3RLY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,A Thieve's Trail | The Unexpectables | Episode 2 | D&D 5e,2022-04-14 02:35:25+00:00,13642,55191,558,56,False,0.011125002264862,227.4,180_plus,2022,2022-04,1453,37.98,26500,16530493,2022-03-09 22:05:12.883638+00:00
xJsaONDfYUc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Welcome to Alivast! | The Unexpectables | Episode 1 | D&D 5e,2022-04-14 02:35:00+00:00,10099,111166,1617,211,False,0.0164438767248979,168.3,120_to_180,2022,2022-04,1453,76.51,26500,16530493,2022-03-09 22:05:12.883638+00:00
kj8ncGVr2Ls,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Strife in the Sharpwoods | Shadow War | One-Shot Special | D&D 5e,2022-04-12 02:52:12+00:00,18096,2331,55,10,False,0.0278850278850278,301.6,180_plus,2022,2022-04,1454,1.6,26500,16530493,2022-03-09 22:05:12.883638+00:00
beSG1rC6PjA,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway   Episode 14  Sh Boom,2022-04-11 23:24:23+00:00,13026,24348,144,18,False,0.0066535239034006,217.1,180_plus,2022,2022-04,1455,16.73,26500,16530493,2022-03-09 22:05:12.883638+00:00
wMcSd0UxqV0,UChvmHyl5CVxV8--0qU5e9xQ,VibeCheckDND,small,Terror Time D&D: Ep. 5 PANIC IN THE ATTIC 【Animated Curse of Strahd Campaign】,2025-12-27 18:00:06+00:00,1221,32784,2752,336,False,0.094192288921425,20.4,under_60,2025,2025-12,99,331.15,103000,18412091,2021-12-27 04:30:40.868939+00:00
QPIYoYz-hdM,UChvmHyl5CVxV8--0qU5e9xQ,VibeCheckDND,small,Terror Time D&D: Ep. 4 THE DEATH HOUSE 【Animated Curse of Strahd Campaign】,2025-10-25 18:30:06+00:00,2757,54771,3543,472,False,0.0733052162640813,46.0,under_60,2025,2025-10,162,338.09,103000,18412091,2021-12-27 04:30:40.868939+00:00
47pa4oFkueQ,UChvmHyl5CVxV8--0qU5e9xQ,VibeCheckDND,small,Channel Update | VTUBER ANNOUNCEMENT,2025-06-07 22:50:27+00:00,391,42275,3701,257,False,0.0936250739207569,6.5,under_60,2025,2025-06,302,139.98,103000,18412091,2021-12-27 04:30:40.868939+00:00
Bu5ETvdZGDg,UChvmHyl5CVxV8--0qU5e9xQ,VibeCheckDND,small,Terror Time D&D: Ep. 3 WELCOME TO BAROVIA【Animated Curse of Strahd Campaign】,2024-10-05 19:00:31+00:00,2400,118225,6449,625,False,0.0598350602664411,40.0,under_60,2024,2024-10,547,216.13,103000,18412091,2021-12-27 04:30:40.868939+00:00
-DuooEiWC_8,UChvmHyl5CVxV8--0qU5e9xQ,VibeCheckDND,small,Terror Time D&D: Ep. 2 A DIRE SITUATION 【Animated Curse of Strahd Campaign】,2024-05-18 16:31:06+00:00,1863,117056,6476,601,False,0.0604582422088573,31.0,under_60,2024,2024-05,687,170.39,103000,18412091,2021-12-27 04:30:40.868939+00:00
n4CkUrotRKA,UChvmHyl5CVxV8--0qU5e9xQ,VibeCheckDND,small,Terror Time D&D: Ep. 1 FRIEND PARTY【Animated Curse of Strahd Campaign】,2024-02-03 17:00:44+00:00,2508,409293,18738,1080,False,0.0484200804802427,41.8,under_60,2024,2024-02,792,516.78,103000,18412091,2021-12-27 04:30:40.868939+00:00
LPg7XTToqeM,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,Freezing Order (Riptide 124),2026-03-28 17:30:07+00:00,7070,15660,1328,163,False,0.0952107279693486,117.8,60_to_120,2026,2026-03,8,1957.5,279000,30019478,2018-06-19 13:11:25+00:00
iIqnqNMUViM,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,Tidestrider v. Bubbletrench (Riptide 123),2026-03-14 21:38:01+00:00,9440,24779,1653,166,False,0.0734089349852697,157.3,120_to_180,2026,2026-03,22,1126.32,279000,30019478,2018-06-19 13:11:25+00:00
UQkw5j5-GWA,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,I Forced My Friends To Play Anime D&D,2026-02-28 23:31:25+00:00,6341,162949,9408,552,False,0.0611234189838538,105.7,60_to_120,2026,2026-02,36,4526.36,279000,30019478,2018-06-19 13:11:25+00:00
Ntom71LA1mk,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,Modify Memory (Riptide 122),2026-02-22 06:07:28+00:00,4976,23516,1609,156,False,0.0750552815104609,82.9,60_to_120,2026,2026-02,42,559.9,279000,30019478,2018-06-19 13:11:25+00:00
xGjHYUYQ7Y8,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,D&D But Our Stats Are 1,2026-02-19 06:36:00+00:00,10809,649011,31970,1360,False,0.0513550617786139,180.2,180_plus,2026,2026-02,45,14422.47,279000,30019478,2018-06-19 13:11:25+00:00
M9ARDAr6P9o,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,"""You Take 317 Damage"" (Riptide 121)",2026-02-08 00:00:20+00:00,6640,26987,1816,170,False,0.0735909882536035,110.7,60_to_120,2026,2026-02,57,473.46,279000,30019478,2018-06-19 13:11:25+00:00
gMrdEAUixh0,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,NEVER Run an Underwater D&D Session (Riptide 120),2026-01-25 00:00:51+00:00,8463,39669,2258,233,False,0.0627946255262295,141.0,120_to_180,2026,2026-01,71,558.72,279000,30019478,2018-06-19 13:11:25+00:00
3cm5d2XU9ag,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,We Added a New Player to Our D&D Game (Riptide 119),2026-01-11 05:00:04+00:00,6300,49936,2658,274,False,0.0587151553989106,105.0,60_to_120,2026,2026-01,84,594.48,279000,30019478,2018-06-19 13:11:25+00:00
SRUiEvH8-b8,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,My Grandma Cast Fireball (Riptide 118),2025-12-20 19:00:34+00:00,7609,31041,2061,220,False,0.0734834573628426,126.8,120_to_180,2025,2025-12,106,292.84,279000,30019478,2018-06-19 13:11:25+00:00
JiHK88JE5yI,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,We Never Should Have Split Our D&D Party (Riptide 117),2025-12-06 19:00:32+00:00,6582,40501,2392,312,False,0.0667637836102812,109.7,60_to_120,2025,2025-12,120,337.51,279000,30019478,2018-06-19 13:11:25+00:00
yTPTd6nSE9o,UCssTrx7qnoG5ufeBEF4dezg,Just Roll With It,small,We Met the Final Boss of Our D&D Campaign (Riptide 116),2025-11-22 19:00:59+00:00,11657,149389,8398,1193,False,0.0642015141677098,194.3,180_plus,2025,2025-11,134,1114.84,279000,30019478,2018-06-19 13:11:25+00:00
