video_id,channel_id,channel_name,tier,title,published_at,duration_sec,view_count,like_count,comment_count,comments_disabled,engagement_rate,duration_min,duration_bucket,publish_year,publish_month,days_since_publish,views_per_day
onfJ2Grpimw,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 14 - Space Pirates,2022-01-15 03:23:18+00:00,10584,28346,392,20,False,0.014534678614266563,176.4,120_to_180,2022,2022-01,1541,18.39
Up9EPaFZiwM,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 13 - Prison Changes a Man,2022-01-15 03:18:51+00:00,9526,35828,392,23,False,0.01158311934799598,158.8,120_to_180,2022,2022-01,1541,23.25
aHcPASO020A,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 12 - Pi Hard,2022-01-15 03:17:24+00:00,9820,27611,416,28,False,0.016080547607837455,163.7,120_to_180,2022,2022-01,1541,17.92
KctAB1iZgY8,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 11 - ATTENTION CITIZENS!,2022-01-15 03:16:28+00:00,10651,30424,388,23,False,0.013509071785432553,177.5,120_to_180,2022,2022-01,1541,19.74
XzehLijsWPw,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 10 - The Cursed Episode,2022-01-15 03:14:35+00:00,10083,29273,403,25,False,0.014620981792095105,168.0,120_to_180,2022,2022-01,1541,19.0
YOU5b0k9-WE,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 9 - Black Stone,2022-01-15 03:11:19+00:00,10257,30595,393,13,False,0.013270142180094787,171.0,120_to_180,2022,2022-01,1541,19.85
zv5iVieXfLM,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 8 - Times are Great,2022-01-15 03:09:15+00:00,10332,30158,425,24,False,0.014888255189336163,172.2,120_to_180,2022,2022-01,1541,19.57
2YUUBg6eKX8,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 7 - Tax Acquisition Day,2022-01-15 03:07:19+00:00,11056,50026,476,28,False,0.010074761124215409,184.3,180_plus,2022,2022-01,1541,32.46
BfjNSto57Nk,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 6 - Song Halls,2022-01-15 03:02:57+00:00,10612,43524,460,21,False,0.011051373954599762,176.9,120_to_180,2022,2022-01,1541,28.24
QVftRPCU61Y,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 5 - Roll Medicae on a Wall,2022-01-15 03:01:28+00:00,10169,36483,524,23,False,0.014993284543486007,169.5,120_to_180,2022,2022-01,1541,23.67
zakfjRNEgk4,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 4 - Septic Maintenance,2022-01-15 02:59:29+00:00,10522,46639,617,28,False,0.013829627564913485,175.4,120_to_180,2022,2022-01,1541,30.27
40VGwULdpo8,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 3 - Ratling Extravaganza,2022-01-15 02:57:07+00:00,10543,49748,583,24,False,0.012201495537509046,175.7,120_to_180,2022,2022-01,1541,32.28
tDw_mALx07A,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,"WarHams 40K - Episode 2 - The ""Divine"" Lords",2022-01-15 02:53:48+00:00,11039,48530,673,19,False,0.014259221100350298,184.0,180_plus,2022,2022-01,1541,31.49
8920qRo3QNY,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,Warhams 40K - Episode 1 - Meat Place Alpha,2022-01-15 02:52:02+00:00,10773,113764,1451,62,False,0.013299462044231918,179.6,120_to_180,2022,2022-01,1541,73.82
nswuSWhC4W0,UCDP6Ob4_eVR4meY7S5fTYUg,Narrative Declaration,small,WarHams 40K - Episode 0 - The Test Session,2022-01-15 02:50:37+00:00,8573,83691,1162,36,False,0.01431456190032381,142.9,120_to_180,2022,2022-01,1541,54.31
fO4pYM0fYQw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,No Breaks | Fool's Gelt | Episode 2 | Rogue Trader,2026-03-30 15:00:00+00:00,13530,4742,213,41,False,0.05356389708983551,225.5,180_plus,2026,2026-03,6,790.33
RzRfiqMmiKA,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Baaad Blood | The Unexpectables II | Episode 145 | D&D 5e,2026-03-27 15:00:00+00:00,12666,6052,264,69,False,0.05502313284864507,211.1,180_plus,2026,2026-03,9,672.44
VRBHXPW999k,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Aweboway | The Unexpectables II | Episode 144 | D&D 5e,2026-03-23 21:30:07+00:00,12935,7373,295,65,False,0.048826800488268006,215.6,180_plus,2026,2026-03,13,567.15
Ll5i7IGRADY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Almost a One Shot | Fool's Gelt | Episode 1 | Rogue Trader,2026-03-16 15:00:30+00:00,16311,12992,486,116,False,0.04633620689655173,271.8,180_plus,2026,2026-03,20,649.6
aOUQ1HMub5A,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Come to Papa | The Unexpectables II | Episode 143 | D&D 5e,2026-03-13 15:00:03+00:00,13485,8782,305,59,False,0.04144841721703484,224.8,180_plus,2026,2026-03,23,381.83
pfJ1jN5Y_pU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,A Rat Spat in Ratatuga | The Unexpectables II | Episode 142 | D&D 5e,2026-03-06 16:01:14+00:00,13713,9555,330,61,False,0.040920983778126634,228.6,180_plus,2026,2026-03,30,318.5
c5IR6wVKvGk,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,My Little Wormy | The Unexpectables II | Episode 141 | D&D 5e,2026-02-27 16:01:03+00:00,13893,9416,329,59,False,0.041206457094307564,231.6,180_plus,2026,2026-02,37,254.49
8S6z1dImZKQ,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Gateway - Episode 103: The End, My Only Friend (Finale)",2026-02-25 16:00:11+00:00,23265,2265,122,60,False,0.08035320088300221,387.8,180_plus,2026,2026-02,39,58.08
WxkRNQPiil8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Pig Tales | The Unexpectables II | Episode 140 | D&D 5e,2026-02-20 16:00:46+00:00,14046,9517,329,103,False,0.045392455605758115,234.1,180_plus,2026,2026-02,44,216.3
Pemz_XCN95s,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 102: Never Walk Alone,2026-02-11 16:00:38+00:00,15178,2161,86,32,False,0.05460434983803795,253.0,180_plus,2026,2026-02,53,40.77
Tcvbpit1bq4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Were Do We Begin | The Unexpectables II | Episode 139 | D&D 5e,2026-02-06 16:00:50+00:00,13949,10640,338,87,False,0.03994360902255639,232.5,180_plus,2026,2026-02,58,183.45
PbkgStH3uc4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,New Normal | The Unexpectables II | Episode 138 | D&D 5e,2026-01-30 16:00:46+00:00,15186,10977,361,77,False,0.039901612462421424,253.1,180_plus,2026,2026-01,65,168.88
ODNqnpTEhN4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Raising the Bar | The Unexpectables II | Episode 137 | D&D 5e,2026-01-23 16:00:40+00:00,14575,10499,351,101,False,0.043051719211353465,242.9,180_plus,2026,2026-01,72,145.82
OcbPEK72XBE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Gateway - Episode 101: Swing Low, Sweet Chariot",2026-01-19 16:00:41+00:00,13032,2017,70,13,False,0.04115022310361924,217.2,180_plus,2026,2026-01,76,26.54
BPnyJAX2nq8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Staring Down the Barrel | The Unexpectables II | Episode 136 | D&D 5e,2026-01-17 16:00:30+00:00,14456,10337,350,84,False,0.04198510206055916,240.9,180_plus,2026,2026-01,78,132.53
nJEDXg32Bc8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 100: Amazing Grace,2026-01-12 16:01:21+00:00,13338,2075,83,30,False,0.05445783132530121,222.3,180_plus,2026,2026-01,83,25.0
3U_1NV20EtI,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Perish the Thought | The Unexpectables II | Episode 135 | D&D 5e,2026-01-09 16:00:13+00:00,15714,10364,369,125,False,0.04766499421072945,261.9,180_plus,2026,2026-01,86,120.51
otnvPmZ29Hk,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 99: Respect,2025-12-22 16:01:19+00:00,11032,1833,75,13,False,0.04800872885979269,183.9,180_plus,2025,2025-12,104,17.62
VJtJcqkiH-4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Touchy Nerve | The Unexpectables II | Episode 134 | D&D 5e,2025-12-19 16:01:00+00:00,14792,9908,373,111,False,0.04884941461445297,246.5,180_plus,2025,2025-12,107,92.6
Il5EGI1cKgc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 98: Ole St  Lou,2025-12-08 16:00:34+00:00,14104,2157,70,17,False,0.04033379694019471,235.1,180_plus,2025,2025-12,118,18.28
YQe7STOjLdA,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Brain Fart | The Unexpectables II | Episode 133 | D&D 5e,2025-12-07 16:00:54+00:00,13914,9178,366,88,False,0.049466114621921985,231.9,180_plus,2025,2025-12,119,77.13
mE7HHL4l1hU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Overdrawn at the Memory Bank | The Unexpectables II | Episode 132 | D&D 5e,2025-11-28 16:01:21+00:00,15083,9892,359,85,False,0.044884755357864944,251.4,180_plus,2025,2025-11,128,77.28
sXu40M6WtJg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 97: Reunited,2025-11-25 16:01:25+00:00,14439,2242,81,26,False,0.047725245316681535,240.6,180_plus,2025,2025-11,131,17.11
mcgEWqqeTGw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Picking your Brain | The Unexpectables II | Episode 131 | D&D 5e,2025-11-21 16:01:24+00:00,13907,10319,356,105,False,0.044674871596084895,231.8,180_plus,2025,2025-11,135,76.44
o4-Wzx-_hZY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Train of Thought | The Unexpectables II | Episode 130 | D&D 5e,2025-11-14 16:01:21+00:00,15850,12458,422,130,False,0.04430887782950715,264.2,180_plus,2025,2025-11,142,87.73
_4zhR049pjs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 96: Jacob's Ladder,2025-11-10 16:00:55+00:00,12180,1971,84,23,False,0.05428716387620497,203.0,180_plus,2025,2025-11,146,13.5
ZYtN6kZrhJc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Meeting AdJarned | The Unexpectables II | Episode 129 | D&D 5e,2025-11-08 16:01:00+00:00,14580,10747,393,72,False,0.04326788871312925,243.0,180_plus,2025,2025-11,148,72.61
fTjH26o9zJY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Ravenloft: Heir to the Throne - Episode 30: Here Comes the Son,2025-11-05 16:01:07+00:00,16600,3097,139,20,False,0.05134000645786245,276.7,180_plus,2025,2025-11,151,20.51
MmouTT_bRnk,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Good Intentions | Cyberpunk: All Saints Die | Episode 5,2025-11-04 16:00:38+00:00,18265,3102,139,40,False,0.05770470664087685,304.4,180_plus,2025,2025-11,152,20.41
rBzEcMQgI6w,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 95: Rebel Rouser,2025-11-03 16:01:24+00:00,15780,2532,87,32,False,0.046998420221169034,263.0,180_plus,2025,2025-11,153,16.55
owzZBn9dXn0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Political Edge | The Unexpectables II | Episode 128 | D&D 5e,2025-10-31 15:01:44+00:00,16117,12150,430,94,False,0.043127572016460905,268.6,180_plus,2025,2025-10,156,77.88
lV9m7L4OYUw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Ravenloft: Heir to the Throne - Episode 29: Shining, Shimmering, Splendor",2025-10-29 15:01:38+00:00,13855,3033,114,27,False,0.04648862512363996,230.9,180_plus,2025,2025-10,158,19.2
nt3V137bJiY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Red, White, & Black | Cyberpunk: All Saints Die | Episode 4",2025-10-27 20:55:39+00:00,16785,3834,144,27,False,0.04460093896713615,279.8,180_plus,2025,2025-10,160,23.96
hdhPBKDFUCc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Doomed from the Gecko | The Unexpectables II | Episode 127 | D&D 5e,2025-10-25 15:01:29+00:00,13628,11692,419,103,False,0.04464591173451933,227.1,180_plus,2025,2025-10,162,72.17
nYsU1Kea0XY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Ravenloft: Heir to the Throne - Episode 28: Crypt Keeper,2025-10-24 15:01:41+00:00,14142,2980,131,21,False,0.05100671140939597,235.7,180_plus,2025,2025-10,163,18.28
PXPitMm2erg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Trick or Treat | Cyberpunk: All Saints Die | Episode 3,2025-10-21 00:40:18+00:00,16813,4690,164,35,False,0.04243070362473347,280.2,180_plus,2025,2025-10,167,28.08
jGAHcN9ntn4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Murder of Woes | The Unexpectables II | Episode 126 | D&D 5e,2025-10-18 15:01:16+00:00,14692,12501,408,83,False,0.03927685785137189,244.9,180_plus,2025,2025-10,169,73.97
v1D2dvIAtbM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Día de los Muertos Vivientes | Cyberpunk: All Saints Die | Episode 2,2025-10-14 01:16:08+00:00,16534,6023,185,32,False,0.03602855719740993,275.6,180_plus,2025,2025-10,174,34.61
DZL1-ie2aF8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Ready, Willing, & Abel | The Terzan Chronicles | D&D 5e",2025-10-12 15:00:30+00:00,15153,1600,66,8,False,0.04625,252.6,180_plus,2025,2025-10,175,9.14
t3h6WT7HKTM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Ravenloft: Heir to the Throne - Episode 27: Guess Who's Coming to Dinner,2025-10-08 15:01:40+00:00,14134,4420,156,42,False,0.04479638009049774,235.6,180_plus,2025,2025-10,179,24.69
wkm69hgSrtg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,All Hollowed Eve | Cyberpunk: All Saints Die | Episode 1,2025-10-06 15:01:46+00:00,19320,11516,369,76,False,0.0386418895449809,322.0,180_plus,2025,2025-10,181,63.62
4okbzt1W7gc,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Family Gaius | The Unexpectables II | Episode 125 | D&D 5e,2025-10-03 15:00:08+00:00,14373,12537,416,87,False,0.04012124112626625,239.6,180_plus,2025,2025-10,184,68.14
C78yw-xFVLI,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,When in Tomes | The Terzan Chronicles | D&D 5e,2025-09-30 15:00:17+00:00,18602,2147,81,8,False,0.04145319049836982,310.0,180_plus,2025,2025-09,187,11.48
5BZ3eX-Ipus,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Family Matters | The Unexpectables II | Episode 124 | D&D 5e,2025-09-26 15:00:09+00:00,13260,11631,410,83,False,0.042386725131115126,221.0,180_plus,2025,2025-09,191,60.9
kL7PR8d7GYM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"Et tu, Gaius? | The Terzan Chronicles | D&D 5e",2025-09-22 15:01:21+00:00,15067,2364,92,9,False,0.04272419627749577,251.1,180_plus,2025,2025-09,195,12.12
BluG3p0--uw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Agni's Odyssey | The Unexpectables II | Episode 123 | D&D 5e,2025-09-19 15:00:22+00:00,12824,11087,412,65,False,0.04302336069270317,213.7,180_plus,2025,2025-09,198,55.99
7RrYpiA-3fs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Memories | The Terzan Chronicles | D&D 5e,2025-09-15 15:00:15+00:00,11542,3165,128,10,False,0.043601895734597156,192.4,180_plus,2025,2025-09,202,15.67
_VQcK_4lOJs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Swiminator | The Unexpectables II | Episode 122 | D&D 5e,2025-09-12 15:01:16+00:00,12778,11122,393,71,False,0.0417191152670383,213.0,180_plus,2025,2025-09,205,54.25
JO_CbdIH3No,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Once more with Gusto | The Unexpectables II | Episode 121 | D&D 5e,2025-09-05 15:00:37+00:00,14068,12698,385,78,False,0.03646243502913845,234.5,180_plus,2025,2025-09,212,59.9
qmXVl7ws0k8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 94: My Old Home,2025-09-01 15:01:28+00:00,10490,2395,80,22,False,0.04258872651356994,174.8,120_to_180,2025,2025-09,216,11.09
yJsSjc-NNBY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,CLIMB TO THE PEAK UNEXPECTABLES!! Peak with the Reclaimers!,2025-08-29 15:02:00+00:00,12533,9083,329,57,False,0.04249697236595838,208.9,180_plus,2025,2025-08,219,41.47
lr8pfVIkNbw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,D&D Two-Shot: Tar Covered Pearls - Part 2,2025-08-25 15:01:15+00:00,16853,2117,81,15,False,0.04534718941898914,280.9,180_plus,2025,2025-08,223,9.49
h9bCUYjAIdE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Daggerheart One-Shot: Free Horse Posse,2025-08-24 15:01:07+00:00,19481,4672,132,29,False,0.03446061643835616,324.7,180_plus,2025,2025-08,224,20.86
UArb9r89L98,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,D&D Two-Shot: Tar Covered Pearls - Part 1,2025-08-21 15:00:49+00:00,13283,3820,133,19,False,0.039790575916230364,221.4,180_plus,2025,2025-08,227,16.83
Ok8C1uqlC1E,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,"None Pillar, Left Tent | The Unexpectables II | Episode 120 | D&D 5e",2025-08-15 15:00:43+00:00,12048,11760,371,53,False,0.03605442176870748,200.8,180_plus,2025,2025-08,233,50.47
uI4RZn8cLI0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 93: Spinning wheels,2025-08-12 15:01:36+00:00,10002,2175,87,23,False,0.05057471264367816,166.7,120_to_180,2025,2025-08,236,9.22
d2U334CAhZU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Frost and Found | The Unexpectables II | Episode 119 | D&D 5e,2025-08-08 15:01:13+00:00,15688,13057,408,64,False,0.036149192004288885,261.5,180_plus,2025,2025-08,240,54.4
p7nNMsk4Lu4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 92: I am The Fly,2025-07-30 15:01:33+00:00,12715,2523,91,20,False,0.04399524375743163,211.9,180_plus,2025,2025-07,249,10.13
pt-JAP-eqp4,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,One-Off - Sciones Inferni: Exodus,2025-07-29 03:01:01+00:00,19894,3628,115,29,False,0.03969128996692393,331.6,180_plus,2025,2025-07,250,14.51
iZkNbsvjMcs,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Cockles of the Heart | The Unexpectables II | Episode 118 | D&D 5e,2025-07-26 15:01:10+00:00,14067,12636,415,75,False,0.03877809433364989,234.4,180_plus,2025,2025-07,253,49.94
ZA5t_iYGfmw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Lancer One-Shot: Warriors of the Sun Part 2,2025-07-24 15:01:03+00:00,21000,7451,219,71,False,0.038920950208025766,350.0,180_plus,2025,2025-07,255,29.22
F0du4iA8_9w,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 91: God Only Knows,2025-07-15 15:00:21+00:00,11848,2456,94,29,False,0.0500814332247557,197.5,180_plus,2025,2025-07,264,9.3
p_okSk2IKsM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Bioflavenoid  | The Unexpectables II | Episode 117 | D&D 5e,2025-07-11 15:01:36+00:00,15081,15227,425,83,False,0.0333617915544756,251.4,180_plus,2025,2025-07,268,56.82
mbFtUYvYXag,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Bat 'Outta Help | The Unexpectables II | Episode 116 | D&D 5e,2025-07-04 15:01:24+00:00,15482,14380,425,67,False,0.03421418636995827,258.0,180_plus,2025,2025-07,275,52.29
-afLiiw7Ab8,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 90: Say a Little Prayer,2025-06-30 15:00:01+00:00,12084,2563,92,13,False,0.040967616074912214,201.4,180_plus,2025,2025-06,279,9.19
lVfP-wqAhjU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Lancer One-Shot: Warriors of the Sun Part 1,2025-06-29 15:01:17+00:00,16856,12961,442,106,False,0.04228068821850166,280.9,180_plus,2025,2025-06,280,46.29
Hfk4Q7qx1vY,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Daggerheart One-Shot: Kingdom of Dragons,2025-06-20 15:00:35+00:00,16253,8807,278,33,False,0.03531281934824571,270.9,180_plus,2025,2025-06,289,30.47
TPoWs8rvlkg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 89: Happy Together,2025-06-17 15:00:52+00:00,16264,3142,106,26,False,0.042011457670273714,271.1,180_plus,2025,2025-06,292,10.76
UY5_woyk4zg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Wrecks Pirates 3 | The Unexpectables II | Episode 115 | D&D 5e,2025-06-13 15:00:48+00:00,13007,12733,410,90,False,0.03926804366606455,216.8,180_plus,2025,2025-06,296,43.02
uWmRtrXGyDU,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 88: Only You,2025-06-02 15:01:30+00:00,13020,2812,113,35,False,0.05263157894736842,217.0,180_plus,2025,2025-06,307,9.16
08dNjhfKdrg,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Squawk and Awe | The Unexpectables II | Episode 114 | D&D 5e,2025-05-30 15:00:03+00:00,14995,13504,417,65,False,0.035693127962085305,249.9,180_plus,2025,2025-05,310,43.56
W6nhjXbNxEo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 87: Accentuate the Positive,2025-05-26 15:00:49+00:00,14120,3478,110,22,False,0.03795284646348476,235.3,180_plus,2025,2025-05,314,11.08
orYfQ4EYH_g,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 86: Wonderful World,2025-05-19 15:01:23+00:00,12267,3139,106,26,False,0.042051608792609114,204.4,180_plus,2025,2025-05,321,9.78
mBaux7NvHDk,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Dust an Agni Tail | The Unexpectables II | Episode 113 | D&D 5e,2025-05-16 15:01:30+00:00,10160,11345,394,45,False,0.03869546055531071,169.3,120_to_180,2025,2025-05,324,35.02
kMwQg-7_A90,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Baldur's Gate 3 - Part 39 - FINALE,2025-05-12 15:01:12+00:00,20944,2630,100,34,False,0.05095057034220532,349.1,180_plus,2025,2025-05,328,8.02
bx96s28xzhQ,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Sea Assist → Forward Aerial | The Unexpectables II | Episode 112 | D&D 5e,2025-05-09 15:01:06+00:00,14568,14677,420,61,False,0.03277236492471213,242.8,180_plus,2025,2025-05,331,44.34
Zr3btIoD8lw,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 85: All I have to do is Dream,2025-05-05 15:01:03+00:00,11327,3101,122,24,False,0.04708158658497259,188.8,180_plus,2025,2025-05,335,9.26
uah2Ee2zPRo,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Baldur's Gate 3 - Part 38,2025-05-03 15:01:34+00:00,13397,1680,78,11,False,0.052976190476190475,223.3,180_plus,2025,2025-05,337,4.99
a-wXSUE591U,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Captain's Log | The Unexpectables II | Episode 111 | D&D 5e,2025-05-02 15:00:01+00:00,14788,15767,437,82,False,0.03291685165218494,246.5,180_plus,2025,2025-05,338,46.65
YINJO_YmvIk,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Losing Our Marbles | The Unexpectables II | Episode 110 | D&D 5e,2025-04-25 15:00:54+00:00,17654,16160,465,105,False,0.03527227722772277,294.2,180_plus,2025,2025-04,345,46.84
Fi3fqMBFdxE,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 84: Untrue Memory,2025-04-21 15:00:22+00:00,10514,2782,120,20,False,0.0503235082674335,175.2,120_to_180,2025,2025-04,349,7.97
prvdiyepz4Y,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,The Cat Returns | The Unexpectables II | Episode 109 | D&D 5e,2025-04-18 15:01:20+00:00,13511,14904,446,71,False,0.034688674181427806,225.2,180_plus,2025,2025-04,352,42.34
MQe3HhOrM78,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Baldur's Gate 3 - Part 37,2025-04-14 15:00:36+00:00,14855,2278,82,14,False,0.04214223002633889,247.6,180_plus,2025,2025-04,356,6.4
LRzjQBKqvJM,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Shrimple Plan | The Unexpectables II | Episode 108 | D&D 5e,2025-04-11 15:00:37+00:00,16502,16818,449,83,False,0.031632774408371984,275.0,180_plus,2025,2025-04,359,46.85
CxRnJ734-w0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Gateway - Episode 83: Vote Now!,2025-04-07 15:00:15+00:00,14246,3309,126,32,False,0.047748564521003324,237.4,180_plus,2025,2025-04,363,9.12
RW_rGClPno0,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Battle of the Bards! | The Unexpectables Live at Kitsunekon 2024,2025-03-28 15:00:42+00:00,10783,8267,368,91,False,0.05552195475988871,179.7,120_to_180,2025,2025-03,373,22.16
5ywV_t2CNig,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Self-Reflections | The Unexpectables II | Episode 107 | D&D 5e,2025-03-21 15:00:06+00:00,14015,15291,466,81,False,0.035772676737950426,233.6,180_plus,2025,2025-03,380,40.24
gssiqYTehfA,UCB9zFd3_X5A9XAxeHBIjudQ,Unexpectables,small,Baldur's Gate 3 - Part 36,2025-03-17 15:00:57+00:00,10393,2062,73,13,False,0.041707080504364696,173.2,120_to_180,2025,2025-03,384,5.37
